Rotating Speed S.P (RPM),1.50000E+3
Mean Extension (mm),-2.50730E-3
Sampling Rate (Hz),5.00000E+3
Time (secs),Extension (mm),Vibration 1 (g),Vibration 2 (g),Vibration 3 (g),Tachometer (V)
0.62320000,-0.00714704,-0.06835937,0.01464844,0.25390625,0.06835937
0.62340000,-0.00226423,0.15136719,0.83984375,0.99609375,0.07080078
0.62360000,-0.00470564,0.10742187,0.63476562,0.70312500,0.06835937
0.62380000,-0.00226423,-0.09765625,0.48828125,0.34179687,0.07324219
0.62400000,-0.00470564,-0.05371094,0.09765625,0.38085937,0.08300781
0.62420000,-0.00226423,0.10742187,0.30273437,0.12695312,0.11474609
0.62440000,-0.00226423,0.22949219,0.77636719,0.60058594,0.20751953
0.62460000,-0.00470564,-0.08789062,0.27832031,0.35644531,0.37109375
0.62480000,-0.00226423,-0.08789062,-0.00488281,0.15136719,0.53222656
0.62500000,-0.00470564,0.16113281,0.21484375,0.11230469,0.72265625
0.62520000,-0.00226423,0.00976562,0.75683594,0.14648437,0.94482422
0.62540000,-0.00470564,-0.03417969,0.03417969,-0.78125000,1.13525391
0.62560000,-0.00470564,0.12695312,-0.18066406,-0.35644531,1.20361328
0.62580000,-0.00470564,0.01464844,0.24902344,-0.14648437,1.21093750
0.62600000,-0.00226423,-0.04394531,0.53710937,-0.38574219,1.20605469
0.62620000,-0.00226423,0.03417969,0.42968750,-0.99609375,1.24511719
0.62640000,-0.00470564,-0.02929687,0.43457031,-0.66406250,1.30615234
0.62660000,-0.00226423,-0.11230469,-0.14648437,-0.15625000,1.37695312
0.62680000,-0.00226423,-0.05859375,-0.90332031,0.33203125,1.45751953
0.62700000,-0.00226423,-0.02929687,-0.08300781,-0.18066406,1.52832031
0.62720000,-0.00470564,-0.14648437,-0.14160156,-0.50781250,1.53076172
0.62740000,-0.00226423,-0.09765625,-0.02441406,-0.40527344,1.44775391
0.62760000,-0.00470564,0.01953125,0.12207031,0.09765625,1.39404297
0.62780000,-0.00226423,-0.03906250,-0.19531250,-0.27343750,1.36962891
0.62800000,-0.00470564,-0.17089844,0.35644531,-0.63476562,1.37695312
0.62820000,-0.00226423,0.04394531,0.32714844,-0.33691406,1.35742187
0.62840000,-0.00470564,0.03417969,-0.08300781,0.43945312,1.35009766
0.62860000,-0.00470564,-0.07324219,-0.07324219,0.77636719,1.38183594
0.62880000,-0.00226423,-0.05859375,-1.00097656,0.26855469,1.36962891
0.62900000,-0.00226423,-0.00488281,0.02929687,0.63476562,1.37939453
0.62920000,-0.00226423,0.00976562,-0.48828125,0.46875000,1.38427734
0.62940000,-0.00226423,0.00976562,0.23925781,0.88378906,1.36962891
0.62960000,-0.00226423,0.11230469,0.17089844,0.21484375,1.37939453
0.62980000,-0.00226423,-0.05371094,-0.12207031,0.80078125,1.37207031
0.63000000,-0.00226423,0.09765625,-0.17089844,-0.11718750,1.41601562
0.63020000,-0.00226423,0.05371094,0.08300781,0.76660156,1.55029297
0.63040000,-0.00226423,0.10253906,0.04394531,0.38085937,1.47705078
0.63060000,-0.00714704,0.00000000,-0.38574219,1.25488281,1.08886719
0.63080000,-0.00226423,0.11718750,0.14160156,0.00976562,0.67138672
0.63100000,-0.00226423,-0.03417969,-0.37597656,0.55175781,0.40771484
0.63120000,-0.00226423,0.10253906,-0.15136719,0.72753906,0.25878906
0.63140000,-0.00226423,0.11230469,0.14160156,0.72753906,0.17578125
0.63160000,-0.00226423,0.06835937,-0.17089844,-0.11718750,0.12939453
0.63180000,-0.00226423,-0.00488281,0.61035156,-0.17089844,0.10742187
0.63200000,-0.00226423,0.09765625,0.53222656,0.01953125,0.09277344
0.63220000,-0.00470564,0.10742187,0.45410156,-0.07324219,0.08056641
0.63240000,-0.00226423,-0.07324219,0.74707031,-0.22949219,0.07324219
0.63260000,-0.00226423,0.03417969,-0.30273437,-0.46875000,0.06835937
0.63280000,-0.00470564,0.04394531,0.15625000,-0.86914062,0.06347656
0.63300000,-0.00226423,-0.07324219,-0.05371094,-0.41992187,0.06347656
0.63320000,-0.00226423,-0.03417969,-0.10253906,-0.33203125,0.06103516
0.63340000,-0.00226423,0.05371094,-0.27832031,-0.39062500,0.06103516
0.63360000,-0.00226423,-0.04882812,-0.68359375,0.28320312,0.06103516
0.63380000,-0.00226423,-0.06347656,-0.80566406,0.51757812,0.06103516
0.63400000,-0.00226423,-0.00976562,-0.17089844,0.31250000,0.06103516
0.63420000,-0.00470564,-0.03417969,-0.27832031,0.64941406,0.06103516
0.63440000,0.00017718,-0.11230469,-0.01464844,0.45898437,0.06103516
0.63460000,-0.00226423,0.01464844,0.29785156,0.52734375,0.06103516
0.63480000,0.00017718,0.01953125,-0.21972656,0.71289062,0.06103516
0.63500000,0.00017718,-0.03417969,-0.40527344,0.68847656,0.06103516
0.63520000,-0.00226423,0.02929687,-0.39550781,0.05859375,0.06103516
0.63540000,-0.00226423,0.12207031,0.64941406,0.60546875,0.06103516
0.63560000,-0.00226423,0.00488281,0.20507812,-0.39062500,0.05859375
0.63580000,-0.00226423,0.05859375,0.38085937,0.40039062,0.06103516
0.63600000,-0.00226423,0.04394531,0.19042969,0.06835937,0.05859375
0.63620000,-0.00226423,-0.02929687,-0.20019531,0.56152344,0.06591797
0.63640000,0.00017718,0.00976562,-0.31738281,1.03027344,0.06347656
0.63660000,0.00017718,0.06347656,-0.37597656,0.57617187,0.06103516
0.63680000,-0.00470564,-0.01464844,-0.34667969,0.70800781,0.06347656
0.63700000,-0.00470564,0.04882812,0.05859375,0.67382812,0.06591797
0.63720000,-0.00226423,0.01953125,0.30761719,0.18066406,0.06591797
0.63740000,-0.00226423,0.08300781,0.22949219,0.06835937,0.06835937
0.63760000,-0.00470564,0.03906250,0.30761719,0.41503906,0.07080078
0.63780000,-0.00226423,0.00488281,-0.09765625,-0.48339844,0.07080078
0.63800000,-0.00470564,0.03417969,-0.18066406,0.19042969,0.07324219
0.63820000,-0.00470564,0.09765625,-0.18554687,0.08789062,0.07324219
0.63840000,-0.00226423,-0.02929687,-0.53710937,0.07812500,0.07324219
0.63860000,-0.00226423,-0.00488281,0.06347656,-0.16113281,0.07080078
0.63880000,-0.00226423,-0.02929687,-0.17578125,-0.15136719,0.07080078
0.63900000,-0.00226423,-0.00488281,-0.50292969,-0.48828125,0.07080078
0.63920000,0.01238421,-0.03417969,-0.05371094,-0.04394531,0.07080078
0.63940000,-0.00226423,-0.01464844,-0.77148437,-0.71289062,0.07080078
0.63960000,-0.00226423,-0.03906250,-0.40039062,-0.55664062,0.07080078
0.63980000,-0.00226423,-0.02929687,-0.45898437,-0.63476562,0.06835937
0.64000000,0.00017718,-0.05371094,-0.36621094,-0.40039062,0.06835937
0.64020000,0.00017718,-0.06835937,0.01953125,-0.02441406,0.06591797
0.64040000,-0.00226423,-0.06347656,-0.14648437,-0.24414062,0.06591797
0.64060000,-0.00226423,-0.04394531,-0.16601562,0.01464844,0.06591797
0.64080000,-0.00470564,-0.06347656,-0.16601562,0.09765625,0.06835937
0.64100000,-0.00226423,-0.06835937,0.00000000,0.30761719,0.06591797
0.64120000,-0.00226423,-0.04882812,0.04394531,-0.46386719,0.06347656
0.64140000,-0.00226423,-0.04882812,0.49804687,0.30761719,0.06347656
0.64160000,-0.00226423,-0.01464844,0.90820312,-0.19042969,0.06103516
0.64180000,-0.00226423,0.01464844,0.25390625,0.38574219,0.06103516
0.64200000,-0.00470564,-0.05371094,0.25878906,0.41015625,0.06103516
0.64220000,-0.00226423,-0.01953125,-0.04394531,0.30273437,0.06103516
0.64240000,-0.00226423,0.00000000,0.26367187,0.63964844,0.05859375
0.64260000,-0.00226423,-0.09765625,-0.41015625,0.97656250,0.06347656
0.64280000,-0.00226423,-0.00488281,-0.00488281,0.35644531,0.05859375
0.64300000,-0.00470564,0.00488281,-0.15136719,0.78613281,0.05615234
0.64320000,-0.00226423,0.00976562,0.15136719,0.42968750,0.05615234
0.64340000,-0.00226423,-0.00488281,0.30273437,0.23925781,0.05371094
0.64360000,-0.00226423,0.05371094,-0.00488281,0.41503906,0.05615234
0.64380000,0.00017718,0.07324219,0.18554687,0.29785156,0.05615234
0.64400000,-0.00470564,0.04394531,0.09765625,0.26367187,0.05615234
0.64420000,-0.00226423,0.00976562,0.31738281,0.31738281,0.05859375
0.64440000,0.00017718,0.00000000,0.07812500,0.50781250,0.05859375
0.64460000,-0.00226423,0.01464844,0.13183594,0.37597656,0.05859375
0.64480000,-0.00226423,0.00976562,0.44921875,0.46386719,0.05859375
0.64500000,-0.00226423,-0.01953125,-0.10742187,0.27832031,0.05859375
0.64520000,-0.00226423,0.01464844,0.30761719,0.42480469,0.05859375
0.64540000,-0.00470564,0.02441406,0.11718750,0.15625000,0.06103516
0.64560000,-0.00714704,0.01464844,0.41992187,-0.17089844,0.05859375
0.64580000,-0.00470564,-0.05371094,0.75195312,-0.31738281,0.05615234
0.64600000,-0.00226423,0.00000000,0.49316406,0.07812500,0.05859375
0.64620000,-0.00226423,-0.00488281,-0.04882812,-0.21484375,0.05859375
0.64640000,-0.00226423,-0.07812500,-0.23925781,0.59082031,0.05859375
0.64660000,-0.00714704,-0.06835937,-0.02929687,-0.38085937,0.05615234
0.64680000,-0.00226423,-0.05859375,0.33203125,0.05371094,0.05615234
0.64700000,-0.00226423,-0.01953125,0.05859375,-0.34179687,0.05615234
0.64720000,-0.00226423,-0.01953125,0.11230469,-0.15625000,0.05615234
0.64740000,-0.00226423,-0.00976562,0.07324219,-0.40039062,0.05615234
0.64760000,-0.00226423,0.00000000,-0.12207031,-0.40039062,0.05615234
0.64780000,-0.00226423,-0.02441406,-0.08300781,-0.57617187,0.06103516
0.64800000,-0.00470564,0.02441406,-0.03417969,-0.39062500,0.05859375
0.64820000,-0.00226423,0.00488281,-0.28320312,-0.36621094,0.05859375
0.64840000,0.00017718,-0.02441406,-0.18554687,-0.27832031,0.05859375
0.64860000,-0.00226423,-0.05859375,-0.21972656,0.08300781,0.05859375
0.64880000,-0.00226423,-0.01464844,-0.41015625,-0.05859375,0.05859375
0.64900000,-0.00226423,0.01464844,-0.48339844,0.32226562,0.05859375
0.64920000,-0.00470564,0.00488281,-0.56152344,0.01953125,0.05859375
0.64940000,-0.00226423,0.00976562,-0.35644531,0.08789062,0.05859375
0.64960000,-0.00226423,-0.01953125,-0.03417969,0.20996094,0.06103516
0.64980000,0.00017718,0.06835937,0.08300781,0.12207031,0.05859375
0.65000000,-0.00226423,0.03906250,0.06347656,0.25390625,0.05859375
0.65020000,-0.00226423,0.01464844,0.13671875,0.28808594,0.05859375
0.65040000,-0.00226423,0.01464844,0.04394531,0.53710937,0.06103516
0.65060000,0.00017718,0.03417969,-0.41015625,0.83984375,0.06103516
0.65080000,-0.00226423,0.02929687,-0.05859375,0.83007812,0.06103516
0.65100000,-0.00226423,-0.01464844,-0.13671875,0.82519531,0.06103516
0.65120000,0.00017718,0.04394531,-0.02441406,0.94726562,0.06103516
0.65140000,-0.00470564,0.02929687,0.24902344,0.49804687,0.06103516
0.65160000,-0.00226423,0.04882812,0.14160156,0.54199219,0.06103516
0.65180000,-0.00226423,0.03906250,0.28320312,0.45410156,0.06103516
0.65200000,-0.00226423,0.10253906,-0.29785156,0.46386719,0.06103516
0.65220000,-0.00226423,0.03906250,-0.24902344,0.48828125,0.06347656
0.65240000,-0.00226423,0.02929687,-0.50781250,0.27832031,0.06347656
0.65260000,0.00017718,0.00488281,-0.22460937,1.08886719,0.06591797
0.65280000,-0.00226423,0.03417969,-0.03906250,0.19531250,0.06347656
0.65300000,-0.00226423,0.07324219,-0.10253906,0.45898437,0.06591797
0.65320000,-0.00226423,-0.01464844,-0.04882812,-0.22949219,0.06347656
0.65340000,-0.00226423,0.02929687,-0.35156250,-0.23925781,0.06347656
0.65360000,-0.00226423,-0.02441406,-0.24902344,-0.88378906,0.06347656
0.65380000,-0.00470564,0.13183594,-0.05859375,-0.89355469,0.06347656
0.65400000,-0.00714704,-0.01953125,0.14160156,-1.71875000,0.06347656
0.65420000,-0.00226423,0.05859375,0.34179687,-1.87988281,0.06347656
0.65440000,0.00017718,-0.05859375,0.93750000,-1.00097656,0.06347656
0.65460000,-0.00226423,0.16601562,-2.44628906,-1.32324219,0.06347656
0.65480000,-0.00226423,0.20507812,-2.51464844,-0.51757812,0.06347656
0.65500000,-0.00226423,-0.39062500,-0.13183594,2.46582031,0.06835937
0.65520000,-0.00226423,0.03906250,-0.67382812,2.62695312,0.07080078
0.65540000,-0.00470564,0.14648437,2.30468750,0.09277344,0.06591797
0.65560000,-0.00226423,-0.09765625,-2.70996094,-0.31250000,0.06591797
0.65580000,0.00017718,-0.06835937,-0.50292969,1.89941406,0.07080078
0.65600000,0.00017718,-0.27343750,0.76660156,2.86621094,0.07080078
0.65620000,-0.00226423,0.52734375,0.63964844,1.87011719,0.06835937
0.65640000,-0.00714704,0.07812500,2.56835937,-1.64550781,0.05859375
0.65660000,-0.00470564,-0.20996094,-2.81250000,-0.93261719,0.05615234
0.65680000,-0.00470564,0.14648437,0.69824219,1.08398437,0.06103516
0.65700000,-0.00470564,0.20996094,-0.23437500,3.24218750,0.06591797
0.65720000,-0.00226423,0.13671875,0.29785156,0.09277344,0.06347656
0.65740000,-0.00470564,-0.10253906,2.42675781,-1.48925781,0.06103516
0.65760000,-0.00226423,-0.12695312,-0.75195312,0.14160156,0.06591797
0.65780000,-0.00226423,0.10742187,-0.00488281,2.11914062,0.07324219
0.65800000,-0.00470564,0.05859375,-1.67480469,0.07324219,0.07080078
0.65820000,-0.00226423,-0.02929687,-0.85449219,-0.71289062,0.06835937
0.65840000,-0.00714704,-0.01953125,1.85546875,0.19042969,0.07568359
0.65860000,0.00017718,0.00976562,1.19140625,-0.13671875,0.07568359
0.65880000,-0.00470564,0.19042969,0.86914062,-1.83593750,0.06835937
0.65900000,-0.00470564,-0.00976562,0.52246094,-1.40625000,0.06835937
0.65920000,0.00017718,-0.10253906,-1.24023437,1.36230469,0.07568359
0.65940000,0.00017718,0.18554687,-0.21972656,0.32226562,0.07324219
0.65960000,-0.00470564,-0.05859375,-0.29785156,-1.14257812,0.06835937
0.65980000,-0.00226423,0.02929687,-0.61035156,-1.61132812,0.06591797
0.66000000,-0.00470564,-0.04882812,0.20507812,0.33203125,0.06835937
0.66020000,-0.00226423,0.06835937,-0.47363281,0.54199219,0.06835937
0.66040000,-0.00226423,-0.05371094,0.59082031,-1.44042969,0.06347656
0.66060000,-0.00470564,-0.02441406,0.15136719,-1.38183594,0.05859375
0.66080000,-0.00226423,-0.04394531,-1.28417969,-0.73242187,0.06347656
0.66100000,-0.00958845,0.05371094,-0.76660156,0.59082031,0.06591797
0.66120000,-0.00470564,-0.11718750,0.14648437,0.64453125,0.07324219
0.66140000,-0.00470564,-0.05371094,0.50781250,-0.99609375,0.06347656
0.66160000,-0.00470564,-0.21484375,-0.19531250,-0.44433594,0.06347656
0.66180000,-0.00226423,0.09277344,-0.46386719,0.69824219,0.06347656
0.66200000,-0.00226423,-0.05859375,0.47851562,1.63085937,0.06591797
0.66220000,0.00017718,-0.18554687,0.02441406,-0.31250000,0.05859375
0.66240000,-0.00226423,-0.07812500,0.15136719,-0.83496094,0.05615234
0.66260000,0.00017718,0.13183594,0.50292969,0.74218750,0.06103516
0.66280000,0.00017718,0.14160156,0.51757812,1.39160156,0.06103516
0.66300000,-0.00226423,-0.18066406,0.67382812,0.10742187,0.06347656
0.66320000,-0.00226423,-0.08300781,0.80566406,0.00488281,0.06103516
0.66340000,-0.00226423,0.15625000,0.43457031,1.25000000,0.06591797
0.66360000,-0.00226423,0.00000000,0.52734375,1.19140625,0.06835937
0.66380000,-0.00226423,0.02929687,-0.36132812,0.98144531,0.06835937
0.66400000,0.00017718,-0.02441406,-0.24902344,0.83496094,0.07080078
0.66420000,-0.00226423,-0.16113281,0.49316406,0.55175781,0.06835937
0.66440000,-0.00470564,0.24902344,0.83496094,0.10253906,0.06835937
0.66460000,0.00017718,0.12207031,1.16699219,0.29785156,0.07324219
0.66480000,-0.00226423,0.00000000,-0.08300781,0.53222656,0.08789062
0.66500000,-0.00470564,-0.14160156,-0.24902344,0.21484375,0.13183594
0.66520000,-0.00226423,0.12695312,0.26855469,0.35156250,0.25146484
0.66540000,-0.00226423,0.17578125,1.09863281,0.55664062,0.42236328
0.66560000,-0.00226423,-0.14648437,0.21484375,0.16601562,0.58593750
0.66580000,-0.00226423,-0.06347656,0.22949219,-0.41503906,0.78369141
0.66600000,0.00017718,0.16601562,0.35644531,0.07812500,1.01318359
0.66620000,-0.00226423,-0.11230469,0.18066406,0.05859375,1.16943359
0.66640000,-0.00226423,0.05371094,0.35156250,-0.83496094,1.20849609
0.66660000,-0.00226423,0.05371094,0.57128906,-0.54687500,1.20361328
0.66680000,-0.00226423,0.00976562,-0.11230469,-0.52246094,1.21337891
0.66700000,-0.00226423,-0.11230469,0.24902344,0.01953125,1.26708984
0.66720000,-0.00226423,0.01953125,0.20507812,-0.93750000,1.32812500
0.66740000,-0.00470564,-0.01953125,0.24902344,-0.15625000,1.39892578
0.66760000,-0.00226423,-0.14160156,-0.19531250,0.03417969,1.48437500
0.66780000,0.00017718,-0.04394531,-1.09863281,-0.00488281,1.54296875
0.66800000,-0.00226423,0.00976562,0.12207031,0.01953125,1.51123047
0.66820000,0.00017718,-0.17089844,-0.12207031,-0.52246094,1.42333984
0.66840000,-0.00470564,-0.03906250,0.09277344,-0.31738281,1.38183594
0.66860000,-0.00226423,0.03417969,0.16601562,-0.11718750,1.36962891
0.66880000,-0.00470564,-0.02441406,0.04882812,0.05859375,1.37695312
0.66900000,-0.00226423,-0.08300781,0.11230469,-0.27832031,1.35009766
0.66920000,-0.00226423,-0.00976562,0.09277344,0.08789062,1.35742187
0.66940000,-0.00226423,-0.00488281,-0.31250000,0.43945312,1.38183594
0.66960000,-0.00226423,-0.08300781,0.01464844,1.02539062,1.36962891
0.66980000,-0.00470564,0.05371094,-0.86425781,0.74707031,1.38671875
0.67000000,-0.00470564,-0.03417969,0.34667969,0.38085937,1.36718750
0.67020000,-0.00226423,0.01953125,0.17089844,0.30273437,1.37451172
0.67040000,-0.00226423,0.03906250,-0.16113281,0.66406250,1.37695312
0.67060000,0.00017718,0.07812500,-0.13183594,0.54199219,1.37695312
0.67080000,0.00017718,-0.00976562,-0.53710937,0.30273437,1.45507812
0.67100000,-0.00226423,0.08789062,0.18066406,0.35156250,1.56250000
0.67120000,-0.00226423,0.01464844,-0.00488281,0.29296875,1.38183594
0.67140000,-0.00226423,0.08300781,-0.35644531,0.95214844,0.94726562
0.67160000,-0.00226423,0.01464844,0.00488281,0.41503906,0.57617187
0.67180000,-0.00226423,0.12695312,-0.52734375,0.74707031,0.35400391
0.67200000,0.01238421,-0.04882812,0.06835937,0.31738281,0.22460937
0.67220000,-0.00470564,0.12695312,0.07812500,0.21972656,0.15625000
0.67240000,-0.00470564,0.09765625,0.05371094,0.17089844,0.12207031
0.67260000,-0.00226423,0.06347656,0.72753906,-0.07324219,0.10009766
0.67280000,-0.00470564,-0.00488281,0.23925781,-0.05371094,0.08544922
0.67300000,-0.00226423,0.11718750,0.95214844,-0.44433594,0.07812500
0.67320000,-0.00226423,-0.00976562,-0.20996094,-0.06347656,0.07324219
0.67340000,-0.00226423,-0.05371094,0.38574219,-0.79101562,0.06835937
0.67360000,-0.00470564,-0.00976562,0.11230469,-0.57617187,0.06347656
0.67380000,-0.00226423,0.07324219,0.00488281,-0.38574219,0.06347656
0.67400000,-0.00226423,-0.12695312,-0.17089844,-0.61035156,0.06103516
0.67420000,-0.00226423,0.01953125,-0.51757812,-0.01953125,0.06103516
0.67440000,-0.01202985,-0.00488281,-0.62500000,0.71777344,0.06347656
0.67460000,-0.00226423,-0.01953125,-1.13281250,0.28320312,0.06835937
0.67480000,-0.00226423,-0.06347656,-0.11230469,0.35156250,0.06103516
0.67500000,-0.00226423,0.00000000,-0.13671875,0.78613281,0.06103516
0.67520000,0.00017718,-0.03906250,0.12695312,0.71289062,0.06103516
0.67540000,-0.00226423,-0.06835937,0.46386719,0.08300781,0.06103516
0.67560000,-0.00226423,0.00488281,-0.09765625,0.94726562,0.06103516
0.67580000,-0.00226423,0.05371094,-0.29785156,0.19531250,0.06103516
0.67600000,-0.00226423,-0.04394531,0.02441406,0.62500000,0.06103516
0.67620000,-0.00226423,0.05859375,-0.01953125,0.02441406,0.05859375
0.67640000,-0.00226423,0.09765625,0.70800781,0.27343750,0.06591797
0.67660000,-0.00226423,0.00976562,0.67382812,-0.05371094,0.05859375
0.67680000,-0.00226423,0.06347656,0.35644531,0.29296875,0.05859375
0.67700000,-0.00226423,0.05859375,-0.46875000,0.63964844,0.06103516
0.67720000,0.00017718,0.00000000,-0.84960937,1.26464844,0.06347656
0.67740000,-0.00226423,0.03417969,-0.28808594,0.78613281,0.06347656
0.67760000,-0.00226423,0.05371094,-0.12695312,0.59082031,0.06591797
0.67780000,-0.00226423,0.00000000,0.26367187,0.64941406,0.06591797
0.67800000,0.00017718,0.01953125,0.62011719,0.22460937,0.06591797
0.67820000,-0.00226423,0.05859375,0.16601562,-0.07324219,0.06835937
0.67840000,-0.00714704,0.11230469,0.20019531,-0.10253906,0.07080078
0.67860000,-0.00226423,-0.00488281,0.10253906,0.01464844,0.07080078
0.67880000,-0.00226423,0.02929687,-0.62011719,-0.21972656,0.07080078
0.67900000,0.00017718,0.01953125,-0.21484375,0.21972656,0.07324219
0.67920000,-0.00226423,-0.00976562,-0.51757812,0.13671875,0.07324219
0.67940000,0.00017718,-0.01464844,0.44433594,-0.04394531,0.07080078
0.67960000,-0.00226423,0.00000000,-0.32226562,-0.48339844,0.07080078
0.67980000,-0.00226423,-0.06835937,-0.66406250,-0.52246094,0.07080078
0.68000000,-0.00470564,0.03417969,-0.73242187,-0.30761719,0.07080078
0.68020000,0.00017718,-0.00488281,-0.37597656,-0.20019531,0.07568359
0.68040000,-0.00226423,0.01953125,-0.78125000,-0.96191406,0.06835937
0.68060000,-0.00226423,-0.05371094,-0.00488281,-0.25878906,0.06835937
0.68080000,-0.00470564,-0.09277344,-0.43457031,-0.42968750,0.06591797
0.68100000,-0.00226423,-0.02929687,-0.11230469,0.00000000,0.07080078
0.68120000,-0.00226423,-0.07812500,0.19531250,-0.04882812,0.06591797
0.68140000,-0.00226423,-0.04882812,-0.42480469,-0.14648437,0.06347656
0.68160000,-0.00226423,-0.15136719,-0.01953125,0.19042969,0.06591797
0.68180000,-0.00226423,-0.01464844,0.07324219,0.01464844,0.06347656
0.68200000,-0.00470564,-0.01953125,0.22949219,0.37597656,0.06591797
0.68220000,-0.00470564,-0.02441406,0.48828125,0.20507812,0.06347656
0.68240000,-0.00226423,-0.03906250,0.54687500,-0.28320312,0.06103516
0.68260000,-0.00226423,0.00976562,0.38574219,-0.03906250,0.06103516
